itemid,datasetid,hasbird
207bd0b7-988f-4d21-a9c4,warblrb10k,0
a0632a88-391a-475f-9fd3,warblrb10k,1
e773074f-162a-4b40-99c5,warblrb10k,1
bbc8e9d6-052a-417c-b243,warblrb10k,1
8663d7fb-2372-4db2-899f,warblrb10k,1
f083677b-a486-4bdc-9c3d,warblrb10k,0
936cc3cd-1579-443c-a0b2,warblrb10k,1
38424fcc-34cd-445f-a0af,warblrb10k,1
f2204c01-d080-4171-a7f9,warblrb10k,1
e1e96a1d-8d70-4884-acbf,warblrb10k,1
d598e1c1-7139-4747-b7f1,warblrb10k,1
36a9a17e-c537-45b0-9767,warblrb10k,1
70fca8d2-5bdd-45cc-acba,warblrb10k,0
39d8d7f5-4ce6-4866-b947,warblrb10k,1
4c0a9ae9-31a5-4491-99b8,warblrb10k,1
5d74a85b-73ec-4874-b0ae,warblrb10k,1
8a905ffc-b1a8-4433-9edd,warblrb10k,0
c15a0f72-8713-4a21-8bac,warblrb10k,1
a561b241-84cb-4131-90a4,warblrb10k,1
4098f2c9-3271-41a2-a7d3,warblrb10k,0
d6a201d1-19bd-4554-92da,warblrb10k,1
ee318413-636c-44db-9266,warblrb10k,1
f0c4ab03-2a93-4229-a4dc,warblrb10k,1
0771afe7-742c-4155-af7e,warblrb10k,1
4d9d0081-5efb-44ab-8b14,warblrb10k,0
098d1abc-5293-4eae-a946,warblrb10k,1
d801f7d2-b3e0-4c66-a4a4,warblrb10k,0
d875ac6e-c2c2-48f5-a9c1,warblrb10k,0
e7919c59-6d3e-4ac5-b292,warblrb10k,1
052be2eb-fdf8-42f2-a843,warblrb10k,0
f282ed88-d949-4b63-9e9a,warblrb10k,0
b04abc1c-a6e8-4338-b878,warblrb10k,1
52230222-3941-47f5-bea1,warblrb10k,0
49830c74-0840-4cdb-b614,warblrb10k,0
6b15d65d-d3f2-4fd1-83bb,warblrb10k,1
5de2dbe1-ec53-4c50-a0d2,warblrb10k,1
9d275d43-9001-4258-a7d5,warblrb10k,1
f0d0f7f4-f5e9-4ce9-a1c9,warblrb10k,1
c984f52a-dcd3-44aa-ad0c,warblrb10k,1
7dfaa6f2-80b2-45cf-8406,warblrb10k,1
185deec3-d160-445a-855d,warblrb10k,1
4616ccba-c001-4e2a-a03d,warblrb10k,1
c5055188-7805-4096-a080,warblrb10k,1
163dc17b-d0af-4633-b670,warblrb10k,1
dce72c9d-6171-4ae7-bdc2,warblrb10k,1
104e958c-12e2-4b6e-a02a,warblrb10k,0
355664b8-6f56-4251-aefd,warblrb10k,1
991d8bac-581c-4ae1-af29,warblrb10k,0
b7af186a-d55d-4ad8-bd70,warblrb10k,1
7712c16f-1b47-4140-8a1f,warblrb10k,1
774ecec2-e898-4989-8f97,warblrb10k,1
3789b4ab-a4b1-4e99-a3c8,warblrb10k,1
7213bf5c-13b2-45e8-ac48,warblrb10k,1
5917eef3-76bb-42b9-b7f9,warblrb10k,1
b4836390-0b6f-4bce-b8af,warblrb10k,1
6e991e27-206f-477d-9289,warblrb10k,1
c5ddbfe2-8dca-444f-bfcf,warblrb10k,1
58f57333-52d9-453f-a9ed,warblrb10k,1
b7e5ed33-c8ca-42e6-8b28,warblrb10k,0
6d455c1c-11b8-4fa5-aecd,warblrb10k,1
ca9c97d8-b8f0-4231-995b,warblrb10k,1
549d7ff7-eafa-4ad6-8d10,warblrb10k,1
777dea7a-2299-4885-84d3,warblrb10k,0
53f8f8fd-7e9a-40f6-ba15,warblrb10k,1
41388459-2943-43b6-a899,warblrb10k,1
af225865-0ff5-4c08-87ec,warblrb10k,0
bd6e1696-a0dd-4a2f-8181,warblrb10k,1
99ddda7e-eb04-4565-b566,warblrb10k,1
8387404b-f789-49f2-a951,warblrb10k,1
131e5968-7d7f-4b23-a1ff,warblrb10k,1
59313eab-e253-4bf4-9cbb,warblrb10k,0
9f1fb6d9-a4a3-40e2-aa2f,warblrb10k,1
c4b2f22e-2970-4b95-afbb,warblrb10k,1
b0e42317-2723-4a52-a473,warblrb10k,1
b2212e27-531f-4400-85fb,warblrb10k,1
f342212e-6ff4-4cd1-96b2,warblrb10k,0
2dcf5ee0-605c-4bdf-9794,warblrb10k,1
1dda31c7-bb19-45b3-ada3,warblrb10k,0
99f9066e-8d38-4766-8af8,warblrb10k,0
327993ca-982c-4319-a68c,warblrb10k,1
0375ba5b-7051-4412-9220,warblrb10k,0
945b6169-cc1e-4e71-8fae,warblrb10k,1
e86c80b4-9496-4976-bfea,warblrb10k,1
8e5846f2-573f-4d7f-ae53,warblrb10k,0
3ed9be2e-0bb4-4a10-8045,warblrb10k,1
71ea6823-b64a-444c-bf7b,warblrb10k,1
e2a7eec5-d8bc-474e-a6ba,warblrb10k,0
2ccfaf11-989e-452f-93eb,warblrb10k,0
5a2ba6a0-1291-4a31-bc8c,warblrb10k,1
0569ed9c-3a94-4939-bfa7,warblrb10k,1
f063a75c-29bb-4e5d-9917,warblrb10k,1
d24bedcc-d6a5-4003-9b14,warblrb10k,0
2402556b-ebe1-4687-a5ab,warblrb10k,1
a90dc23f-2913-4841-93b1,warblrb10k,1
a61e65c1-a890-4d7c-b4ee,warblrb10k,1
e4c3f3b4-9c00-4f13-b905,warblrb10k,1
b807d83f-0978-4ab9-a017,warblrb10k,0
d983346e-4ab9-40bc-900f,warblrb10k,1
9afdfee1-9d19-4603-82d4,warblrb10k,0
53df66bf-400c-4417-a709,warblrb10k,1
6a891b2a-3c93-470f-a0e8,warblrb10k,1
d329bad5-423c-4bbd-836b,warblrb10k,0
109de3e4-901b-436e-aa02,warblrb10k,1
7ee60126-3b2a-4e97-85c8,warblrb10k,0
ef0eea23-5d4d-4873-bc43,warblrb10k,0
d33927aa-7e05-4082-8409,warblrb10k,0
3a9bbded-0b29-42c6-a0c1,warblrb10k,0
8297ee37-ea35-4e6d-b75e,warblrb10k,1
f437dd18-b227-4428-8c6d,warblrb10k,1
aa82ef2f-37aa-4397-83bd,warblrb10k,1
1b1e306a-497c-475b-8831,warblrb10k,0
c71a9abf-ea51-4984-9fac,warblrb10k,0
2f8536ce-d8b7-4d0e-adfd,warblrb10k,0
32af35ff-178c-4929-bc21,warblrb10k,1
ee44b9c9-9568-47a7-9247,warblrb10k,0
367a9493-a136-4927-b511,warblrb10k,0
191746a8-5349-48ad-9500,warblrb10k,1
c73a49c6-cc19-43fc-8c5d,warblrb10k,1
0f3a6873-c832-4785-bdae,warblrb10k,0
afe73e12-0a7d-4e95-bbff,warblrb10k,1
1f938a0a-8d45-4e49-9ebb,warblrb10k,1
2fbac1f5-8374-4241-a4fc,warblrb10k,1
133765ee-4bff-4116-b055,warblrb10k,1
382dd60c-7864-48eb-9579,warblrb10k,1
55e0b19b-0e57-4161-aaf5,warblrb10k,1
3a8b4ba4-01e0-4bb0-a71b,warblrb10k,0
e369e39f-545c-4a9b-8dc7,warblrb10k,1
bf34e1b8-d90d-46a6-af6c,warblrb10k,1
55bf11a2-7d31-473f-996d,warblrb10k,1
596ad40e-a54d-4ef5-8af5,warblrb10k,1
29263f1b-75f4-43a3-94b1,warblrb10k,1
1d1fdf57-f12b-46c8-b533,warblrb10k,0
476db18e-35b0-40c3-a069,warblrb10k,1
4518698c-214f-4b77-ba21,warblrb10k,0
cd7e72d6-9a3a-4b83-bddb,warblrb10k,1
8449d29c-607d-4ee4-a976,warblrb10k,1
a2531253-4d25-4426-b121,warblrb10k,1
53334456-e0f4-4534-989b,warblrb10k,1
156e7fb8-3aea-4aee-9be7,warblrb10k,1
156e32f5-5d6b-4358-86e1,warblrb10k,1
f77c921a-3eaa-4f59-b8b7,warblrb10k,1
309a5351-86da-4597-8cf1,warblrb10k,1
ed7c362d-caed-4639-b762,warblrb10k,1
ef2704ae-809d-46bd-8058,warblrb10k,1
ad57de5e-89b9-4f43-9ef1,warblrb10k,1
1174a60d-970c-4c4d-a1d3,warblrb10k,0
3059722e-d7ab-4289-9648,warblrb10k,1
858f933f-13f5-4e90-b5a8,warblrb10k,0
e3ef3202-58d9-4302-bd83,warblrb10k,1
1d7a3583-8eb2-442d-8ee8,warblrb10k,1
d1778d1b-71f2-441d-a84e,warblrb10k,1
50a1cd25-ab0f-48ad-969f,warblrb10k,1
470c43e5-e861-4003-ab0d,warblrb10k,0
58ab4b16-aee3-4a95-ac2d,warblrb10k,0
d78cfd90-7ab8-4383-87a8,warblrb10k,0
ff264b32-ee67-4098-abbb,warblrb10k,1
cb61263b-b5af-466f-8c46,warblrb10k,1
947156b4-9992-4247-acf2,warblrb10k,1
6b00477f-77b7-494d-9306,warblrb10k,1
095f2167-fbe7-409f-9e22,warblrb10k,1
d7917465-7386-406b-95c4,warblrb10k,1
e694bd9d-e71d-412f-a071,warblrb10k,0
30a7c3cf-92b9-4d78-8e05,warblrb10k,1
52c6671d-067f-4466-b19f,warblrb10k,1
8c6e2a3f-e87d-4eae-b524,warblrb10k,1
a5635fd7-9119-41c5-b00b,warblrb10k,1
7c9fb5d2-93e0-4533-b94e,warblrb10k,1
594e8417-2cd5-4092-821c,warblrb10k,1
290bc6c3-5010-4a3e-aa42,warblrb10k,0
90ce7cba-0ce3-4be2-a8ba,warblrb10k,1
5e627818-5ab0-4e53-a6ec,warblrb10k,1
e724aec4-9e1e-46d4-bd4a,warblrb10k,1
ab1f7657-f042-43be-869a,warblrb10k,0
e14ec085-43d9-48fc-9be6,warblrb10k,1
db2821b1-828f-434d-948b,warblrb10k,0
6f400b73-96d0-405a-85b7,warblrb10k,1
53ba8dd6-307b-4b11-b64a,warblrb10k,1
9896cd13-5731-44ed-9e4b,warblrb10k,1
a70e2e53-ce5e-49e6-8f6f,warblrb10k,1
ce514e5b-199f-4997-a946,warblrb10k,1
9cb99821-b5c8-46b6-9745,warblrb10k,1
0568baf7-5f8f-4364-bc6c,warblrb10k,1
eaf9eaae-188d-42fb-bc57,warblrb10k,1
06151d04-c37d-44b7-aa68,warblrb10k,0
bca625f4-fc97-49a8-8455,warblrb10k,1
9ab2056b-0210-456e-b941,warblrb10k,1
b275a3aa-67db-4752-9fda,warblrb10k,1
288f71a1-04e4-41f1-8bd0,warblrb10k,0
65bcc251-f894-49df-8f4e,warblrb10k,1
76b93643-00b0-4547-b796,warblrb10k,0
d5c27bac-1f3a-4e9f-91db,warblrb10k,1
d6120703-63ae-4212-aa23,warblrb10k,1
b16a8f66-36d5-4d16-9666,warblrb10k,1
781337a9-e994-433e-ac0a,warblrb10k,1
1da23422-cc3e-4b42-a040,warblrb10k,1
bf2b762d-8030-4928-ad4d,warblrb10k,0
df171452-6d72-40d8-bd3d,warblrb10k,1
f91682f2-be38-4ab3-a157,warblrb10k,0
be1d5f97-96f3-408c-a854,warblrb10k,0
f8458f02-0654-47da-8e38,warblrb10k,1
b484857c-3dab-48b2-b6c2,warblrb10k,1
91685de8-37a3-4c76-ac25,warblrb10k,1
7fe1ffce-6578-4e07-ba5c,warblrb10k,1
b2d6490e-7b6d-4504-b256,warblrb10k,0
1568d34b-75ad-4831-9319,warblrb10k,1
74070fc9-dc33-47ee-aa4e,warblrb10k,1
0a7e2a2a-a679-4c5c-818f,warblrb10k,1
b542cba5-9649-483c-9621,warblrb10k,0
d6607f92-aa08-4091-a371,warblrb10k,1
a9acd3d2-98f9-4d8c-9404,warblrb10k,0
16b1d180-f82a-4e2c-a76e,warblrb10k,1
dd0fa696-80fb-4231-b691,warblrb10k,0
bc293e60-7c5a-47ae-94d9,warblrb10k,1
5e9ac18c-a379-4f62-bc43,warblrb10k,0
239c5437-be5f-4f66-9d51,warblrb10k,1
d929e3da-d29c-4cc3-b2bc,warblrb10k,1
373618d1-1990-4fa8-ae61,warblrb10k,1
6db61d88-ee77-45e4-ac3f,warblrb10k,1
441b9ceb-6fbf-4b95-b3d7,warblrb10k,0
b6f21d79-16d1-4427-8d2b,warblrb10k,1
38e83bda-096f-4e0d-b731,warblrb10k,1
78e65562-4cd9-41ba-96ff,warblrb10k,1
321d4bf9-bee5-45bd-aa01,warblrb10k,0
02b09b7c-b091-451f-9748,warblrb10k,1
379d20c7-dfbc-4cca-88d5,warblrb10k,1
6306ff52-5627-4884-b8b5,warblrb10k,1
6b1bcb9c-72e4-447f-a30f,warblrb10k,0
1a06e7fe-7be1-4d1e-a47a,warblrb10k,0
8b85583b-2a1e-4924-b02f,warblrb10k,1
588c0d01-88db-41c9-96e0,warblrb10k,1
3eb45780-b64f-497e-8644,warblrb10k,1
79fd44f5-2408-4f48-bbc9,warblrb10k,1
b0c13db9-ce3d-443d-8ac0,warblrb10k,0
7b73beff-6272-431b-b1eb,warblrb10k,1
67938b1b-60aa-432f-b95d,warblrb10k,1
3ff528d4-f4b5-427b-ba66,warblrb10k,1
860bc551-0092-4adc-b87b,warblrb10k,0
4127a792-08d5-4f73-a8dc,warblrb10k,1
8fd9294c-25a8-4858-9858,warblrb10k,1
752da6f6-40d4-4b00-a6f7,warblrb10k,1
11afad8a-0eb3-483b-881e,warblrb10k,0
51a19fb5-08c9-409f-b03b,warblrb10k,1
c2887c49-2d20-43a3-8bb5,warblrb10k,1
33e13f0b-ff22-4bc8-b13f,warblrb10k,1
c25efc35-c30d-47b7-9b04,warblrb10k,1
83660d63-c8b4-477a-bbd5,warblrb10k,1
c8c460db-d060-4a5e-ac6a,warblrb10k,1
b7f602e7-666e-4367-a289,warblrb10k,1
175f5db0-f36a-41f7-be65,warblrb10k,1
5701682a-146a-4f85-a01f,warblrb10k,0
cbdbfbe7-399b-4b5d-bbe3,warblrb10k,1
1e01b0e9-7f54-4c07-b766,warblrb10k,0
817ad675-b879-4b8e-8194,warblrb10k,1
2c5e06ab-dae1-47d1-8843,warblrb10k,1
ac7d8a8d-258c-42de-925a,warblrb10k,1
fcffbd16-c3d7-436f-babb,warblrb10k,1
08840971-74f8-424c-b105,warblrb10k,1
f47dcbdf-4740-41f8-a5c9,warblrb10k,1
9ab7aaab-02e5-4d3b-90dc,warblrb10k,0
faa0213d-df49-404d-ab56,warblrb10k,0
e0cc2e83-eccc-47ad-86e4,warblrb10k,1
5bbbb541-36ec-4082-86e5,warblrb10k,1
83ef421f-72e6-4f62-b864,warblrb10k,0
88040cc7-69a9-438e-a3ce,warblrb10k,0
bcba98af-0a81-4a98-8534,warblrb10k,0
c840356c-14eb-426c-be72,warblrb10k,0
b0019eb8-027e-4a90-b8af,warblrb10k,1
38871fce-f529-477d-9ad4,warblrb10k,1
016c7028-2512-4cc4-a387,warblrb10k,1
cef44135-793b-4146-92a6,warblrb10k,1
65f3a68b-1ce1-4c87-a9d3,warblrb10k,0
33f01fca-1c45-4af0-9170,warblrb10k,1
6e0cbc35-7128-4a3b-a42e,warblrb10k,0
302dbf48-0fe3-412d-a8f7,warblrb10k,1
75ecad21-509e-4c85-9987,warblrb10k,1
21fce603-91be-4687-b06e,warblrb10k,0
dda2da09-2fca-4874-a9bb,warblrb10k,1
7f911c10-f6a7-43b7-ad21,warblrb10k,1
44576cdd-7b0a-432b-ba2d,warblrb10k,0
16a22c47-8c9c-4100-bf0b,warblrb10k,0
7ff0510d-8d2a-46d5-98fe,warblrb10k,1
08856ff2-d0a1-4cdc-a3b3,warblrb10k,1
fd8c8d77-dd84-4e22-9861,warblrb10k,1
038e3266-a3f6-4c1f-9f87,warblrb10k,1
b78d2e0a-247d-4e10-83d4,warblrb10k,1
612b6f90-e908-4b94-b990,warblrb10k,1
36f77433-25fa-4f00-a256,warblrb10k,0
cc7d505b-9a89-40a7-8989,warblrb10k,1
63b38a58-c166-451f-8669,warblrb10k,0
a6cb5813-0cdb-438b-ba68,warblrb10k,1
834c7cbf-5189-4b64-89a9,warblrb10k,0
03c3a2a7-230b-4e6c-be56,warblrb10k,1
bd75707b-f629-495c-81bf,warblrb10k,1
da6620ff-b8df-4e00-af83,warblrb10k,1
8815317a-c2df-4c4b-88dd,warblrb10k,0
ccc60cc1-54f8-418d-829e,warblrb10k,0
f39dd8fd-077b-40b1-a580,warblrb10k,1
23c619e1-3449-4e83-8a6c,warblrb10k,1
6310583a-f7f5-4622-8d1c,warblrb10k,1
a6cb0961-3a64-45ad-a704,warblrb10k,1
60de9722-76fa-41a1-a123,warblrb10k,1
689e1dac-cd00-465b-98df,warblrb10k,1
78fbb44f-2d68-46e1-a3b8,warblrb10k,0
007db9a0-adf3-43fc-8b56,warblrb10k,0
faa8d605-e517-4b80-bfd1,warblrb10k,0
694c8aa8-bbea-4664-90dc,warblrb10k,1
524f0373-12e9-4013-bb53,warblrb10k,1
2462302a-74fb-4849-8321,warblrb10k,1
531e28a1-8fd2-4333-82a0,warblrb10k,0
a5bccca2-1963-49bb-babd,warblrb10k,1
0c7a889c-7119-40b4-8e03,warblrb10k,0
cf45b862-92ba-42b1-bfd9,warblrb10k,0
4251ebc9-1e17-410d-b3c0,warblrb10k,0
11609244-d8c1-4bc7-a60b,warblrb10k,1
8807b564-8ce8-46d3-8f14,warblrb10k,1
0f446505-9447-4e06-af4f,warblrb10k,1
a1bb76d2-7615-4f49-bc3b,warblrb10k,1
7ae348d5-c893-4591-aff2,warblrb10k,1
55d8b226-3c8e-4430-8105,warblrb10k,0
de369564-5d81-4c20-8b49,warblrb10k,1
9e8c9a53-aeea-4330-b201,warblrb10k,1
8fe3a48b-b54e-49bf-9c32,warblrb10k,1
6950a682-135c-4f1c-af2c,warblrb10k,1
a67a13ae-d66c-4792-9458,warblrb10k,1
2246f87a-8bfb-40e6-90c0,warblrb10k,1
f87932fe-7895-4967-9d1b,warblrb10k,0
42f0d325-4856-4c83-bbf7,warblrb10k,0
49eec2cd-7e3d-4b45-88bb,warblrb10k,1
048c237e-5cf1-4d13-a06b,warblrb10k,1
c09a53bf-877d-44c4-a7fb,warblrb10k,1
b15a84fe-148f-4b96-9341,warblrb10k,1
81c73e62-c991-40fe-a23a,warblrb10k,1
3de6b88b-b62c-492b-9e1d,warblrb10k,1
46e535b0-311f-4fc4-ae36,warblrb10k,1
4e2d7711-59ad-4713-bf29,warblrb10k,1
7adbce38-7c9a-41cd-a3c8,warblrb10k,1
69fdcc41-45ee-48fc-b26e,warblrb10k,1
8c8cea81-1c5a-4c70-b611,warblrb10k,0
f729b9c7-079a-47eb-8a26,warblrb10k,1
bcab0c37-cc7b-42d0-9ca8,warblrb10k,1
968bcfb1-e028-45f6-8365,warblrb10k,1
13de3d36-61ed-4824-8f4d,warblrb10k,1
ca3e4bb7-52eb-4a5b-b3a9,warblrb10k,1
f483d08c-5f3b-46f7-be9e,warblrb10k,0
396822bd-2222-4ee0-b4a2,warblrb10k,1
96a39cd0-e16c-4f69-ad9b,warblrb10k,1
f78be7e0-4e74-444f-b5c8,warblrb10k,1
c66b209d-6b8f-4dcd-a60f,warblrb10k,1
96ed9a85-3321-41c7-95f3,warblrb10k,1
a92bdae4-8252-4a52-9519,warblrb10k,1
35fc35a3-ed92-4907-8204,warblrb10k,1
ffea4dcc-190b-4f9f-8946,warblrb10k,1
7d8a5651-5357-4577-aa7f,warblrb10k,1
f8b11f6b-2c57-4cdb-8d33,warblrb10k,1
e9a079e4-0704-40ff-b82e,warblrb10k,1
7956ed18-30c1-47aa-a03b,warblrb10k,1
432b4cc9-1af9-440b-93ed,warblrb10k,1
9c2dfaa2-095b-4aee-902e,warblrb10k,1
9c469e79-77c3-4e8f-901d,warblrb10k,1
af6f0a85-4994-42d3-80a3,warblrb10k,1
49f47063-5d43-44e6-ad20,warblrb10k,1
1d5aa81a-8010-4af0-9e71,warblrb10k,1
bb863f9d-66b7-4d5d-adce,warblrb10k,0
f93beb0a-396a-48cd-b22b,warblrb10k,0
d7618d1c-f50e-4e91-b21f,warblrb10k,1
a796f326-32e2-4d89-b42a,warblrb10k,1
aa9c5388-2274-4748-9fe7,warblrb10k,0
ae3c95f8-e4f0-43bd-8d74,warblrb10k,1
2fd4c41c-a1f6-4b86-a81e,warblrb10k,1
21600c17-06c6-4604-8957,warblrb10k,0
61da1356-e62a-4db9-8ffe,warblrb10k,1
ce6b5ecd-746a-45be-9515,warblrb10k,1
c0540d66-e233-4a76-80b1,warblrb10k,0
617c69a4-9c8c-4f0b-97e6,warblrb10k,0
e78b5524-9725-4218-b8f7,warblrb10k,0
ed21b99a-6899-47ab-9904,warblrb10k,1
786f17a8-36c8-4461-8150,warblrb10k,1
be3df5ad-3d1b-4130-8737,warblrb10k,0
2c98883d-1b52-4fe8-a6aa,warblrb10k,1
f3b15183-d6fa-4c2c-9275,warblrb10k,1
457a7557-738b-46ed-bcd5,warblrb10k,1
0e0b9ab5-ed1f-4100-8865,warblrb10k,0
78d81829-be7f-4ec7-84c9,warblrb10k,1
23ea6f5e-d247-4073-a086,warblrb10k,1
40715b9c-5bd0-4fa6-b8f7,warblrb10k,1
9170470c-940b-4812-9d28,warblrb10k,0
2f7b17e7-fca1-4a27-bea5,warblrb10k,1
a107993a-67bc-4840-89ef,warblrb10k,1
69e69db3-5e16-43df-afb5,warblrb10k,1
78cc4ea1-8510-4b33-86d9,warblrb10k,1
48b911b6-eb09-4e22-8586,warblrb10k,1
0a26bc2e-ac78-41b4-bcf3,warblrb10k,1
bef6f863-a3b5-4a28-92bf,warblrb10k,1
7a379ce7-2fc6-48b2-bd37,warblrb10k,1
a47bef61-5409-4abf-934c,warblrb10k,1
b272b70f-85a6-4482-8a7c,warblrb10k,0
3ece4551-991d-4bd8-8f6c,warblrb10k,1
1d1e2515-24a4-4ed9-abd6,warblrb10k,1
a46e8d2b-eafc-4c4f-a738,warblrb10k,1
c82cf017-6ba9-42f3-a19f,warblrb10k,1
38066ee5-3535-4ff5-b777,warblrb10k,1
2cba3517-40eb-4d81-8f75,warblrb10k,1
b3f01d49-11a5-4109-8d35,warblrb10k,0
0aeff42c-7cde-45cd-a9ab,warblrb10k,1
cf39aef3-7582-4637-bf78,warblrb10k,1
af90bee3-60aa-4209-90c6,warblrb10k,1
87c5c20b-8e5f-4f17-88ba,warblrb10k,1
59020a6e-7c91-43ee-9be0,warblrb10k,0
4a38e30d-2690-4f57-bf4c,warblrb10k,1
3c3b83f1-999e-431f-bf23,warblrb10k,1
fed3c0dc-1b23-4847-b3f9,warblrb10k,1
67a3b4c7-86bc-4e76-9940,warblrb10k,1
589a6bfe-ad2c-48b4-8474,warblrb10k,0
efbd5e1a-e458-4669-adba,warblrb10k,1
a7e6610a-b8b1-401c-a4a7,warblrb10k,0
12aa1d82-a471-4f71-871f,warblrb10k,1
67606dee-385b-4db7-a6d1,warblrb10k,1
757a70e4-fd15-4497-ab07,warblrb10k,1
77b39b43-728c-4f30-a1b9,warblrb10k,1
4dc3396d-2f80-4cba-8b07,warblrb10k,0
596e8770-b592-4a0b-b262,warblrb10k,1
a831539f-2aa0-460a-a56b,warblrb10k,1
d20e7770-25ad-4885-99a1,warblrb10k,1
0db7e697-1c03-4b6d-bb0f,warblrb10k,0
3189af52-0a96-4a8a-8d2f,warblrb10k,1
e22ac47b-20fa-4026-b427,warblrb10k,0
4671149f-086d-4bbc-99e6,warblrb10k,1
63fd8808-3a73-4396-8155,warblrb10k,1
cb512ece-8c89-45e8-b439,warblrb10k,1
bd61126b-58cf-45d7-b9f8,warblrb10k,0
0fc5e480-7c13-43ad-9939,warblrb10k,1
f5e7ea81-436d-45e5-bbc7,warblrb10k,1
ac4e06e1-f2ad-4697-a769,warblrb10k,0
4dae6c0e-8128-4f9e-8cb3,warblrb10k,1
9e14f39e-a8cd-468a-9e8a,warblrb10k,1
3f5a7fce-6a91-4b50-86a9,warblrb10k,1
c715ac4c-2a71-485b-b031,warblrb10k,1
e3f7fdca-4ff9-478d-b162,warblrb10k,0
16a81c4b-86f6-48a5-940b,warblrb10k,1
14a869e4-f7f6-4fb4-a1ce,warblrb10k,1
2ce38dfb-b4f0-4967-8d34,warblrb10k,1
717e4695-3629-45b5-b26f,warblrb10k,1
085cf3b8-a21d-4869-83d1,warblrb10k,1
b36dc9a1-ad72-46a4-a414,warblrb10k,1
55ab25d0-f813-4511-9297,warblrb10k,1
60d46b89-3c2b-4b85-a440,warblrb10k,1
fd011088-d295-466a-a814,warblrb10k,0
5f55ffcb-63c3-402b-a950,warblrb10k,1
8c5e8787-2d8d-46af-8ddf,warblrb10k,1
2418627f-9082-4753-852a,warblrb10k,1
3d37f7f6-5c0c-4d85-a4a7,warblrb10k,0
53949542-5d30-43ba-af6f,warblrb10k,1
8cf4fe1e-da11-47ab-98c5,warblrb10k,1
35bdc54a-8ef9-4dde-9d2e,warblrb10k,1
01f1b3fa-7023-4cc3-9006,warblrb10k,1
887b27c0-3e23-4738-8bc2,warblrb10k,1
55039648-de15-48b7-99af,warblrb10k,1
ab59ceea-6414-43f3-b442,warblrb10k,1
49ae39ba-9039-4f70-99e9,warblrb10k,0
89fce63f-3bf8-4d85-9a37,warblrb10k,1
a2c47a79-927f-4532-a3f6,warblrb10k,1
494bb35c-ba42-463d-ac3c,warblrb10k,1
ae200965-1576-4611-94f1,warblrb10k,1
e816353c-8f18-47ee-89a0,warblrb10k,0
5de74863-4026-4c7a-b6dd,warblrb10k,1
40a83f8e-5f5b-4b61-98c9,warblrb10k,0
08f6cf99-a9b7-4779-b2bf,warblrb10k,1
d8852b80-23c7-4533-9a17,warblrb10k,1
bd339dc3-1d54-4dcb-bb53,warblrb10k,1
d03a22c2-c257-44d8-9f78,warblrb10k,1
052ed8b8-261b-4c60-828d,warblrb10k,1
2b038775-b34e-434b-9d95,warblrb10k,1
7593bc8b-abf9-4b3c-9dc0,warblrb10k,1
988ab293-3cc7-4a47-89b8,warblrb10k,1
93c41153-093f-4af8-af00,warblrb10k,1
c25b99cc-8137-4100-900e,warblrb10k,1
7ac6a15e-31a2-454f-8521,warblrb10k,0
8b1c7003-723d-40b0-b5d2,warblrb10k,1
9372ed5e-0e36-410e-983d,warblrb10k,1
6eed82aa-4695-4d57-9895,warblrb10k,0
e8a3c938-1ff1-4061-8f0d,warblrb10k,1
666d94ad-cc15-4b9b-be1d,warblrb10k,0
8a23a47a-bbd7-460a-bbe1,warblrb10k,1
51884fb8-0971-4146-a837,warblrb10k,1
62c3cf9a-ca33-4529-8ec7,warblrb10k,1
ec8cb0d3-e1bb-451d-9d07,warblrb10k,1
f93ca9d6-1368-4921-a43c,warblrb10k,1
fdda3263-9954-429e-acc3,warblrb10k,1
84f99a2f-4717-48d8-b147,warblrb10k,0
db3a8910-5a19-4298-8719,warblrb10k,1
b8b104f3-56dc-4038-b4ab,warblrb10k,1
4731f900-ccce-43f3-858b,warblrb10k,1
a6d65896-8731-491d-99d7,warblrb10k,0
f33b8bae-258a-4a73-8204,warblrb10k,0
16d3241d-a84d-412a-9525,warblrb10k,1
9884ddd3-685e-432b-9701,warblrb10k,1
c3a4dd1c-3908-47dd-b93a,warblrb10k,1
9d27c08f-df84-415c-9050,warblrb10k,1
1f78c892-5eb1-4d14-a1e8,warblrb10k,1
b6a16a4a-d5f6-4678-92f0,warblrb10k,0
3490268d-c3e8-4d87-b205,warblrb10k,1
3c0e04d0-d3ce-48e4-9055,warblrb10k,1
76e7dc0f-8429-401a-9729,warblrb10k,0
2f9f3cf7-1663-435b-a68b,warblrb10k,1
65750878-b7ad-4bac-8256,warblrb10k,1
f7e1d893-5625-49b4-8f30,warblrb10k,0
3795fe88-e4ad-4fcb-aab1,warblrb10k,1
8b31560c-c3ca-4fcd-9f8b,warblrb10k,1
43ab24c4-0318-4dad-98f4,warblrb10k,0
70c3c8ea-97ff-4e39-a7af,warblrb10k,1
0e2f1bc2-e750-4a33-a189,warblrb10k,1
4b5a5198-f9f3-4f95-a45d,warblrb10k,0
3f3474d9-872e-4690-9348,warblrb10k,1
8ad078ea-6dc4-4894-b499,warblrb10k,1
05f3f5f2-684e-485b-9f72,warblrb10k,1
a3b5b661-465e-4bda-b932,warblrb10k,1
e23e83cc-a04b-4e6a-9f50,warblrb10k,0
